head,prompt_index,prompt,base_token_prob_delta,base_token_logit_delta,base_token_changed,base_token_rank_post,baseline_entropy,modified_entropy,entropy_delta,kl_divergence
L0.H0,29,"In Greek mythology, Ares is the god of the",-0.00390625,-0.0390625,False,1,3.829709529876709,3.8572311401367188,0.027521610260009766,0.0006654133321717381
L0.H0,30,"In Greek mythology, Hecate is the god of the",0.000244140625,0.0,False,1,4.473052024841309,4.462088584899902,-0.01096343994140625,0.0005147485062479973
L0.H0,31,"In Greek mythology, Artemis is the god of the",0.0048828125,0.0,False,1,1.8399977684020996,1.8131558895111084,-0.02684187889099121,0.0004029403207823634
L0.H0,32,"In Greek mythology, Demeter is the god of the",0.002685546875,0.0,False,1,2.4704172611236572,2.4609830379486084,-0.009434223175048828,0.0002463306882418692
L0.H0,33,"In Greek mythology, Notus is the god of the",0.0047607421875,0.046875,False,1,6.098608493804932,6.074968338012695,-0.023640155792236328,0.0009177322499454021
L0.H0,34,"In Greek mythology, Apollo is the god of the",-0.00439453125,-0.09375,False,1,0.5882093906402588,0.6139531135559082,0.025743722915649414,0.00017800438217818737
L0.H0,35,"In Greek mythology, Tyche is the god of the",0.0068359375,0.0234375,False,1,4.47575569152832,4.451931476593018,-0.023824214935302734,0.000738801434636116
L0.H0,36,"In Greek mythology, Gaia is the god of the",-0.001953125,0.03125,False,1,1.1965317726135254,1.180068850517273,-0.01646292209625244,8.310556586366147e-05
L0.H0,37,"In Greek mythology, Atlas is the god of the",-0.0054931640625,-0.0625,False,1,3.632340431213379,3.6621973514556885,0.02985692024230957,0.0006928114453330636
L0.H0,38,"In Greek mythology, Hermes is the god of the",0.000640869140625,0.0,False,1,5.669229507446289,5.6660895347595215,-0.003139972686767578,0.000801356160081923
L0.H0,39,"In Greek mythology, Nike is the god of the",-0.001312255859375,-0.046875,False,1,5.488227844238281,5.505863189697266,0.017635345458984375,0.0008766675600782037
L0.H1,0,"In Greek mythology, Rhea is the god of the",-0.0009765625,-0.015625,False,1,4.217076301574707,4.225964069366455,0.008887767791748047,0.00018809046014212072
L0.H1,1,"In Greek mythology, Zeus is the god of the",-0.001953125,-0.015625,False,1,1.0285515785217285,1.0395393371582031,0.01098775863647461,4.1648512706160545e-05
L0.H1,2,"In Greek mythology, Iris is the god of the",0.0009765625,0.015625,False,1,0.20996730029582977,0.20503337681293488,-0.0049339234828948975,-0.0002814429462887347
L0.H1,3,"In Greek mythology, Helios is the god of the",-0.00048828125,-0.03125,False,1,0.9235879778862,0.9353463053703308,0.01175832748413086,-0.00017990940250456333
L0.H1,4,"In Greek mythology, Zephyrus is the god of the",0.00244140625,0.0078125,False,1,3.9631547927856445,3.973092555999756,0.009937763214111328,0.00044339150190353394
L0.H1,5,"In Greek mythology, Asclepius is the god of the",0.000244140625,-0.0078125,False,1,4.173164367675781,4.180480003356934,0.007315635681152344,0.00010551922605372965
L0.H1,6,"In Greek mythology, Hades is the god of the",-0.0009765625,0.0,False,1,1.2693835496902466,1.2726216316223145,0.003238081932067871,-0.00017586935427971184
L0.H1,7,"In Greek mythology, Hypnos is the god of the",0.001708984375,-0.0078125,False,1,2.9228100776672363,2.9372711181640625,0.014461040496826172,8.616043487563729e-05
L0.H1,8,"In Greek mythology, Uranus is the god of the",-0.0029296875,-0.03125,False,1,1.1523516178131104,1.1736780405044556,0.021326422691345215,-1.6720150597393513e-05
L0.H1,9,"In Greek mythology, Aphrodite is the god of the",-0.00927734375,-0.0546875,False,1,1.7929787635803223,1.8519394397735596,0.058960676193237305,0.0006101643084548414
L0.H1,10,"In Greek mythology, Harmonia is the god of the",0.00927734375,0.046875,False,1,3.7956271171569824,3.74650502204895,-0.04912209510803223,0.0005283810896798968
L0.H1,11,"In Greek mythology, Triton is the god of the",-0.0029296875,-0.046875,False,1,0.6570227742195129,0.6778048872947693,0.020782113075256348,-0.0003077120636589825
L0.H1,12,"In Greek mythology, Dionysus is the god of the",0.003662109375,0.03125,False,1,3.847024440765381,3.822378635406494,-0.02464580535888672,0.00045791774755343795
L0.H1,13,"In Greek mythology, Pan is the god of the",0.001220703125,0.0078125,False,1,4.574787139892578,4.57399845123291,-0.0007886886596679688,0.00023750809486955404
L0.H1,14,"In Greek mythology, Poseidon is the god of the",-0.0029296875,-0.046875,False,1,0.8497400283813477,0.8667411208152771,0.017001092433929443,0.0001665651798248291
L0.H1,15,"In Greek mythology, Epimetheus is the god of the",0.004150390625,0.0234375,False,1,5.313243389129639,5.3147664070129395,0.0015230178833007812,0.0005040419637225568
L0.H1,16,"In Greek mythology, Eros is the god of the",-0.0037841796875,-0.046875,False,1,5.276527404785156,5.295027732849121,0.018500328063964844,0.0004222142742946744
L0.H1,17,"In Greek mythology, Hephaestus is the god of the",-0.001708984375,0.0,True,2,2.969637632369995,2.9639334678649902,-0.005704164505004883,0.00027662140200845897
L0.H1,18,"In Greek mythology, Boreas is the god of the",0.00146484375,0.0078125,False,1,2.999314308166504,2.999107599258423,-0.0002067089080810547,0.0001367693766951561
L0.H1,19,"In Greek mythology, Persephone is the god of the",0.00341796875,0.015625,False,1,3.406487226486206,3.3916232585906982,-0.014863967895507812,0.00016178058285731822
L0.H1,20,"In Greek mythology, Athena is the god of the",0.001953125,0.0,False,1,3.1532227993011475,3.143167018890381,-0.010055780410766602,0.00021913356613367796
L0.H1,21,"In Greek mythology, Cronus is the god of the",-0.0008544921875,-0.0078125,False,1,4.026749134063721,4.037993431091309,0.01124429702758789,0.00035310082603245974
L0.H1,22,"In Greek mythology, Nyx is the god of the",-0.0087890625,-0.046875,False,1,1.8867392539978027,1.914385199546814,0.02764594554901123,0.00028989065322093666
L0.H1,23,"In Greek mythology, Selene is the god of the",-0.0048828125,-0.046875,False,1,1.7456753253936768,1.7667865753173828,0.021111249923706055,0.0003707069263327867
L0.H1,24,"In Greek mythology, Thanatos is the god of the",-0.003173828125,-0.03125,False,1,1.6907784938812256,1.7114746570587158,0.020696163177490234,1.3626748113892972e-05
L0.H1,25,"In Greek mythology, Eurus is the god of the",-0.007080078125,-0.0234375,False,1,3.8808417320251465,3.916295289993286,0.03545355796813965,0.00024978257715702057
L0.H1,26,"In Greek mythology, Prometheus is the god of the",0.001953125,0.0,False,1,3.6894609928131104,3.692540168762207,0.0030791759490966797,0.0003241770318709314
L0.H1,27,"In Greek mythology, Hera is the god of the",0.0,-0.0078125,False,1,4.084482669830322,4.104185104370117,0.019702434539794922,0.0002487458405084908
L0.H1,28,"In Greek mythology, Nemesis is the god of the",-0.00830078125,-0.03125,False,1,3.3072385787963867,3.3572611808776855,0.05002260208129883,0.00010236172238364816
L0.H1,29,"In Greek mythology, Ares is the god of the",-0.012451171875,-0.0546875,False,1,3.829709529876709,3.882228374481201,0.05251884460449219,0.0005553667433559895
L0.H1,30,"In Greek mythology, Hecate is the god of the",0.00115966796875,0.0078125,False,1,4.473052024841309,4.4828104972839355,0.009758472442626953,0.000387452426366508
L0.H1,31,"In Greek mythology, Artemis is the god of the",0.001953125,0.0,False,1,1.8399977684020996,1.8429187536239624,0.002920985221862793,0.00013839341409038752
L0.H1,32,"In Greek mythology, Demeter is the god of the",0.0,-0.0078125,False,1,2.4704172611236572,2.4744677543640137,0.004050493240356445,0.00014814741734880954
L0.H1,33,"In Greek mythology, Notus is the god of the",-0.0035400390625,-0.046875,False,1,6.098608493804932,6.127490997314453,0.028882503509521484,0.00030492409132421017
L0.H1,34,"In Greek mythology, Apollo is the god of the",-0.00341796875,-0.046875,False,1,0.5882093906402588,0.6080219745635986,0.019812583923339844,5.857055657543242e-05
L0.H1,35,"In Greek mythology, Tyche is the god of the",-0.0015869140625,-0.015625,False,1,4.47575569152832,4.500510215759277,0.02475452423095703,0.00026214151876047254
L0.H1,36,"In Greek mythology, Gaia is the god of the",-0.00830078125,-0.046875,False,1,1.1965317726135254,1.2137117385864258,0.01717996597290039,0.00024550946545787156
L0.H1,37,"In Greek mythology, Atlas is the god of the",-0.004638671875,-0.0234375,False,1,3.632340431213379,3.6500627994537354,0.017722368240356445,0.0002341919462196529
L0.H1,38,"In Greek mythology, Hermes is the god of the",-0.00054931640625,-0.015625,False,1,5.669229507446289,5.674356937408447,0.005127429962158203,0.0004092361778020859
L0.H1,39,"In Greek mythology, Nike is the god of the",0.000762939453125,0.0078125,False,1,5.488227844238281,5.500537872314453,0.012310028076171875,0.0005469080642797053
L0.H2,0,"In Greek mythology, Rhea is the god of the",0.0050048828125,0.0625,False,1,4.217076301574707,4.2053422927856445,-0.0117340087890625,0.003105654614046216
L0.H2,1,"In Greek mythology, Zeus is the god of the",0.001953125,-0.015625,False,1,1.0285515785217285,1.0221989154815674,-0.006352663040161133,0.0002427104045636952
L0.H2,2,"In Greek mythology, Iris is the god of the",-0.00048828125,-0.046875,False,1,0.20996730029582977,0.21584054827690125,0.005873247981071472,0.00010244350414723158
L0.H2,3,"In Greek mythology, Helios is the god of the",0.01318359375,0.046875,False,1,0.9235879778862,0.8873465061187744,-0.03624147176742554,0.00039943194133229554
L0.H2,4,"In Greek mythology, Zephyrus is the god of the",0.0015869140625,-0.03125,False,1,3.9631547927856445,4.010824680328369,0.04766988754272461,0.002727755345404148
L0.H2,5,"In Greek mythology, Asclepius is the god of the",-0.003173828125,0.03125,False,1,4.173164367675781,4.126261234283447,-0.046903133392333984,0.00324822380207479
L0.H2,6,"In Greek mythology, Hades is the god of the",-0.0263671875,-0.109375,False,1,1.2693835496902466,1.2995336055755615,0.03015005588531494,0.0020876757334917784
L0.H2,7,"In Greek mythology, Hypnos is the god of the",-0.011962890625,-0.046875,True,2,2.9228100776672363,2.919341802597046,-0.0034682750701904297,0.002449049847200513
L0.H2,8,"In Greek mythology, Uranus is the god of the",0.00830078125,0.015625,False,1,1.1523516178131104,1.1232388019561768,-0.029112815856933594,0.001131856581196189
L0.H2,9,"In Greek mythology, Aphrodite is the god of the",-0.00439453125,-0.015625,False,1,1.7929787635803223,1.8098759651184082,0.016897201538085938,0.0017080999678000808
L0.H2,10,"In Greek mythology, Harmonia is the god of the",-0.020751953125,-0.046875,False,1,3.7956271171569824,3.8797831535339355,0.08415603637695312,0.004111303482204676
L0.H2,11,"In Greek mythology, Triton is the god of the",-0.0009765625,-0.015625,False,1,0.6570227742195129,0.6652950644493103,0.008272290229797363,9.976886212825775e-05
L0.H2,12,"In Greek mythology, Dionysus is the god of the",0.0169677734375,0.125,False,1,3.847024440765381,3.755389928817749,-0.09163451194763184,0.0031241653487086296
L0.H2,13,"In Greek mythology, Pan is the god of the",0.00146484375,0.0390625,False,1,4.574787139892578,4.55983304977417,-0.014954090118408203,0.005698477849364281
L0.H2,14,"In Greek mythology, Poseidon is the god of the",-0.00537109375,-0.03125,False,1,0.8497400283813477,0.8738123178482056,0.02407228946685791,0.0003224590327590704
L0.H2,15,"In Greek mythology, Epimetheus is the god of the",0.0340576171875,0.234375,False,1,5.313243389129639,5.223230361938477,-0.09001302719116211,0.009222243912518024
L0.H2,16,"In Greek mythology, Eros is the god of the",-0.00775146484375,-0.0625,False,1,5.276527404785156,5.290940761566162,0.01441335678100586,0.0042739869095385075
L0.H2,17,"In Greek mythology, Hephaestus is the god of the",-0.0084228515625,0.0390625,True,2,2.969637632369995,2.8896939754486084,-0.07994365692138672,0.006459392607212067
L0.H2,18,"In Greek mythology, Boreas is the god of the",-0.0089111328125,0.0,False,1,2.999314308166504,2.997788429260254,-0.00152587890625,0.0009102679905481637
L0.H2,19,"In Greek mythology, Persephone is the god of the",-0.026123046875,-0.1015625,False,1,3.406487226486206,3.504904270172119,0.09841704368591309,0.00352115579880774
L0.H2,20,"In Greek mythology, Athena is the god of the",-0.00244140625,-0.015625,False,1,3.1532227993011475,3.170381546020508,0.01715874671936035,0.00218262430280447
L0.H2,21,"In Greek mythology, Cronus is the god of the",-0.0120849609375,-0.0859375,False,1,4.026749134063721,4.110111236572266,0.08336210250854492,0.006308303214609623
L0.H2,22,"In Greek mythology, Nyx is the god of the",-0.00830078125,-0.015625,False,1,1.8867392539978027,1.9079440832138062,0.021204829216003418,0.0008907679584808648
L0.H2,23,"In Greek mythology, Selene is the god of the",0.032958984375,0.046875,False,1,1.7456753253936768,1.7378779649734497,-0.007797360420227051,0.003449389012530446
L0.H2,24,"In Greek mythology, Thanatos is the god of the",-0.008056640625,-0.0234375,True,2,1.6907784938812256,1.6895346641540527,-0.0012438297271728516,0.0010902603389695287
L0.H2,25,"In Greek mythology, Eurus is the god of the",0.004638671875,0.0625,False,1,3.8808417320251465,3.87145733833313,-0.009384393692016602,0.0015941937454044819
L0.H2,26,"In Greek mythology, Prometheus is the god of the",-0.04296875,-0.15625,False,1,3.6894609928131104,3.792623281478882,0.10316228866577148,0.007710423320531845
L0.H2,27,"In Greek mythology, Hera is the god of the",-0.004150390625,0.0078125,False,1,4.084482669830322,4.0928192138671875,0.008336544036865234,0.004368068650364876
L0.H2,28,"In Greek mythology, Nemesis is the god of the",-0.02294921875,-0.1015625,False,1,3.3072385787963867,3.454024314880371,0.14678573608398438,0.003200187813490629
L0.H2,29,"In Greek mythology, Ares is the god of the",0.017333984375,0.078125,False,1,3.829709529876709,3.741849184036255,-0.0878603458404541,0.002956679090857506
L0.H2,30,"In Greek mythology, Hecate is the god of the",-0.00994873046875,-0.09375,False,1,4.473052024841309,4.517790794372559,0.04473876953125,0.003468632698059082
L0.H2,31,"In Greek mythology, Artemis is the god of the",0.00146484375,-0.0234375,False,1,1.8399977684020996,1.881371259689331,0.041373491287231445,0.003234005067497492
L0.H2,32,"In Greek mythology, Demeter is the god of the",-0.005126953125,0.03125,False,1,2.4704172611236572,2.4617908000946045,-0.008626461029052734,0.0011892850743606687
L0.H2,33,"In Greek mythology, Notus is the god of the",-0.00018310546875,0.046875,False,1,6.098608493804932,6.084308624267578,-0.014299869537353516,0.0027934161480516195
L0.H2,34,"In Greek mythology, Apollo is the god of the",0.005859375,-0.015625,False,1,0.5882093906402588,0.5664708614349365,-0.021738529205322266,0.00035268370993435383
L0.H2,35,"In Greek mythology, Tyche is the god of the",0.027099609375,0.171875,False,1,4.47575569152832,4.37808084487915,-0.09767484664916992,0.005344633478671312
L0.H2,36,"In Greek mythology, Gaia is the god of the",-0.01513671875,0.015625,False,1,1.1965317726135254,1.2054742574691772,0.008942484855651855,0.0010481912177056074
L0.H2,37,"In Greek mythology, Atlas is the god of the",-0.020751953125,-0.1484375,False,1,3.632340431213379,3.7170372009277344,0.08469676971435547,0.002844956237822771
L0.H2,38,"In Greek mythology, Hermes is the god of the",0.003204345703125,0.0859375,False,1,5.669229507446289,5.667801856994629,-0.0014276504516601562,0.007093681488186121
L0.H2,39,"In Greek mythology, Nike is the god of the",0.008392333984375,0.1328125,False,1,5.488227844238281,5.4987993240356445,0.010571479797363281,0.004806536249816418
L0.H3,0,"In Greek mythology, Rhea is the god of the",-0.032470703125,-0.1953125,False,1,4.217076301574707,4.299084186553955,0.08200788497924805,0.006465118378400803
L0.H3,1,"In Greek mythology, Zeus is the god of the",0.009765625,0.109375,False,1,1.0285515785217285,0.9677159190177917,-0.06083565950393677,0.0011273258132860065
L0.H3,2,"In Greek mythology, Iris is the god of the",-0.0029296875,-0.09375,False,1,0.20996730029582977,0.23410256206989288,0.02413526177406311,0.00013061935896985233
L0.H3,3,"In Greek mythology, Helios is the god of the",0.01123046875,0.078125,False,1,0.9235879778862,0.8764764666557312,-0.04711151123046875,0.0008897938532754779
L0.H3,4,"In Greek mythology, Zephyrus is the god of the",-0.0135498046875,-0.1015625,False,1,3.9631547927856445,3.969106674194336,0.005951881408691406,0.003393040969967842
L0.H3,5,"In Greek mythology, Asclepius is the god of the",0.0107421875,0.0546875,False,1,4.173164367675781,4.073895454406738,-0.09926891326904297,0.0035911593586206436
L0.H3,6,"In Greek mythology, Hades is the god of the",-0.0087890625,-0.046875,False,1,1.2693835496902466,1.267194151878357,-0.0021893978118896484,0.0010794592089951038
L0.H3,7,"In Greek mythology, Hypnos is the god of the",-0.0010986328125,0.0078125,False,1,2.9228100776672363,2.885296583175659,-0.03751349449157715,0.00157084537204355
L0.H3,8,"In Greek mythology, Uranus is the god of the",0.00244140625,0.03125,False,1,1.1523516178131104,1.117619276046753,-0.03473234176635742,0.000762584968470037
L0.H3,9,"In Greek mythology, Aphrodite is the god of the",-0.0048828125,0.0,False,1,1.7929787635803223,1.802061676979065,0.009082913398742676,0.0019220238318666816
L0.H3,10,"In Greek mythology, Harmonia is the god of the",-0.01220703125,-0.0390625,False,1,3.7956271171569824,3.8472933769226074,0.051666259765625,0.002324816072359681
L0.H3,11,"In Greek mythology, Triton is the god of the",0.00439453125,0.046875,False,1,0.6570227742195129,0.6274818778038025,-0.02954089641571045,0.0005197508144192398
L0.H3,12,"In Greek mythology, Dionysus is the god of the",0.0054931640625,0.015625,False,1,3.847024440765381,3.833963632583618,-0.013060808181762695,0.002657069591805339
L0.H3,13,"In Greek mythology, Pan is the god of the",-0.01129150390625,-0.1015625,False,1,4.574787139892578,4.591473579406738,0.016686439514160156,0.0031151240691542625
L0.H3,14,"In Greek mythology, Poseidon is the god of the",0.00390625,0.09375,False,1,0.8497400283813477,0.822434663772583,-0.02730536460876465,0.0007750971708446741
L0.H3,15,"In Greek mythology, Epimetheus is the god of the",0.005126953125,0.015625,False,1,5.313243389129639,5.278812885284424,-0.034430503845214844,0.004127406049519777
L0.H3,16,"In Greek mythology, Eros is the god of the",0.0047607421875,0.0703125,False,1,5.276527404785156,5.226352691650391,-0.050174713134765625,0.005833183415234089
L0.H3,17,"In Greek mythology, Hephaestus is the god of the",-0.0015869140625,0.046875,True,2,2.969637632369995,2.918743133544922,-0.05089449882507324,0.002283878857269883
L0.H3,18,"In Greek mythology, Boreas is the god of the",0.0003662109375,-0.015625,False,1,2.999314308166504,3.023174285888672,0.02385997772216797,0.0009771279292181134
L0.H3,19,"In Greek mythology, Persephone is the god of the",-0.01708984375,-0.0859375,False,1,3.406487226486206,3.4834365844726562,0.0769493579864502,0.002205631695687771
L0.H3,20,"In Greek mythology, Athena is the god of the",0.01123046875,0.046875,False,1,3.1532227993011475,3.085831880569458,-0.06739091873168945,0.0026642647571861744
L0.H3,21,"In Greek mythology, Cronus is the god of the",0.0135498046875,0.0234375,False,1,4.026749134063721,3.9952404499053955,-0.031508684158325195,0.005426193121820688
L0.H3,22,"In Greek mythology, Nyx is the god of the",-0.0009765625,-0.015625,False,1,1.8867392539978027,1.893525242805481,0.006785988807678223,0.001659901114180684
L0.H3,23,"In Greek mythology, Selene is the god of the",0.0244140625,0.125,False,1,1.7456753253936768,1.6865029335021973,-0.05917239189147949,0.002118038246408105
L0.H3,24,"In Greek mythology, Thanatos is the god of the",-0.00634765625,-0.0234375,True,2,1.6907784938812256,1.6814849376678467,-0.009293556213378906,0.000816799933090806
L0.H3,25,"In Greek mythology, Eurus is the god of the",0.0068359375,0.0390625,False,1,3.8808417320251465,3.8077168464660645,-0.07312488555908203,0.002079571597278118
L0.H3,26,"In Greek mythology, Prometheus is the god of the",-0.00146484375,-0.09375,False,1,3.6894609928131104,3.77875018119812,0.08928918838500977,0.00308425584807992
L0.H3,27,"In Greek mythology, Hera is the god of the",0.0181884765625,0.140625,False,1,4.084482669830322,4.069197177886963,-0.015285491943359375,0.004429086111485958
L0.H3,28,"In Greek mythology, Nemesis is the god of the",-0.0146484375,-0.09375,False,1,3.3072385787963867,3.4056081771850586,0.09836959838867188,0.002835318446159363
L0.H3,29,"In Greek mythology, Ares is the god of the",0.010009765625,0.0078125,False,1,3.829709529876709,3.7997870445251465,-0.0299224853515625,0.0026521270629018545
L0.H3,30,"In Greek mythology, Hecate is the god of the",-0.0098876953125,-0.125,False,1,4.473052024841309,4.50438117980957,0.03132915496826172,0.0027878317050635815
L0.H3,31,"In Greek mythology, Artemis is the god of the",0.013671875,0.0625,False,1,1.8399977684020996,1.7681623697280884,-0.07183539867401123,0.0011267380323261023
L0.H3,32,"In Greek mythology, Demeter is the god of the",-0.01416015625,-0.0859375,False,1,2.4704172611236572,2.5397422313690186,0.06932497024536133,0.0016839683521538973
L0.H3,33,"In Greek mythology, Notus is the god of the",-0.00238037109375,-0.046875,False,1,6.098608493804932,6.096297264099121,-0.002311229705810547,0.0030132716055959463
L0.H3,34,"In Greek mythology, Apollo is the god of the",0.0087890625,0.125,False,1,0.5882093906402588,0.5372740626335144,-0.050935328006744385,0.0005592182860709727
L0.H3,35,"In Greek mythology, Tyche is the god of the",0.0159912109375,0.125,False,1,4.47575569152832,4.362966060638428,-0.11278963088989258,0.004642607178539038
L0.H3,36,"In Greek mythology, Gaia is the god of the",0.02001953125,0.125,False,1,1.1965317726135254,1.1531754732131958,-0.04335629940032959,0.0013778426218777895
L0.H3,37,"In Greek mythology, Atlas is the god of the",-0.00341796875,-0.0625,False,1,3.632340431213379,3.654414653778076,0.022074222564697266,0.002584956120699644
L0.H3,38,"In Greek mythology, Hermes is the god of the",0.00531005859375,0.078125,False,1,5.669229507446289,5.649880409240723,-0.019349098205566406,0.004693109542131424
L0.H3,39,"In Greek mythology, Nike is the god of the",0.00048828125,-0.0390625,False,1,5.488227844238281,5.492934226989746,0.004706382751464844,0.006859009154140949
L0.H4,0,"In Greek mythology, Rhea is the god of the",-0.0018310546875,0.0,False,1,4.217076301574707,4.206240653991699,-0.010835647583007812,0.0003998107276856899
L0.H4,1,"In Greek mythology, Zeus is the god of the",0.0009765625,0.015625,False,1,1.0285515785217285,1.0227406024932861,-0.005810976028442383,-0.00026454878388904035
L0.H4,2,"In Greek mythology, Iris is the god of the",0.0,0.0,False,1,0.20996730029582977,0.2114841341972351,0.0015168339014053345,-0.00018993405683431774
L0.H4,3,"In Greek mythology, Helios is the god of the",0.00439453125,0.03125,False,1,0.9235879778862,0.9036796689033508,-0.01990830898284912,0.00016652165504638106
L0.H4,4,"In Greek mythology, Zephyrus is the god of the",-0.0008544921875,-0.0078125,False,1,3.9631547927856445,3.965017318725586,0.0018625259399414062,0.0003968107048422098
L0.H4,5,"In Greek mythology, Asclepius is the god of the",0.002197265625,0.0234375,False,1,4.173164367675781,4.137097358703613,-0.03606700897216797,0.0004928376292809844
L0.H4,6,"In Greek mythology, Hades is the god of the",-0.0029296875,-0.015625,False,1,1.2693835496902466,1.2740366458892822,0.0046530961990356445,-0.00021944075706414878
L0.H4,7,"In Greek mythology, Hypnos is the god of the",-0.00146484375,-0.015625,False,1,2.9228100776672363,2.9326515197753906,0.009841442108154297,0.00011961630661971867
L0.H4,8,"In Greek mythology, Uranus is the god of the",0.00146484375,0.015625,False,1,1.1523516178131104,1.1410019397735596,-0.011349678039550781,-0.0001640071568544954
L0.H4,9,"In Greek mythology, Aphrodite is the god of the",0.001953125,0.015625,False,1,1.7929787635803223,1.7771496772766113,-0.015829086303710938,3.421260043978691e-05
L0.H4,10,"In Greek mythology, Harmonia is the god of the",-0.006591796875,-0.015625,False,1,3.7956271171569824,3.8196661472320557,0.024039030075073242,0.0004382991755846888
