head,prompt_index,prompt,base_token_prob_delta,base_token_logit_delta,base_token_changed,base_token_rank_post,baseline_entropy,modified_entropy,entropy_delta,kl_divergence,donor_token_prob_delta,donor_token_prob_increase_rate,donor_token_logit_delta,donor_token_rank_pre,donor_token_rank_post,donor_token_rank_increased
L0.H0,24,The home stadium of San Francisco 49ers is the,0.0087890625,0.015625,False,1,2.033078670501709,2.015288829803467,-0.017789840698242188,0.00032548216404393315,-1.1920928955078125e-07,-0.0039603960396039604,-0.00390625,505,504,True
L0.H1,0,The home stadium of Manchester United is the,-0.00048828125,0.0,False,1,2.6331381797790527,2.635525703430176,0.002387523651123047,-7.75537482695654e-05,-7.62939453125e-06,-0.0008006405124099279,0.0,6,6,False
L0.H1,1,The home stadium of Liverpool is the,-0.00048828125,0.0,False,1,1.2965927124023438,1.2993817329406738,0.002789020538330078,4.857563180848956e-05,-1.1920928955078125e-06,-0.004152823920265781,-0.00390625,82,82,False
L0.H1,2,The home stadium of Arsenal is the,0.0009765625,0.0,False,1,1.6491717100143433,1.6462523937225342,-0.002919316291809082,-0.0003090784593950957,-1.9073486328125e-05,-0.007369196757553427,-0.0078125,17,17,False
L0.H1,3,The home stadium of Chelsea is the,0.0,0.0,False,1,1.4975275993347168,1.4979169368743896,0.00038933753967285156,2.023839988396503e-05,2.980232238769531e-07,0.0037257824143070045,0.00390625,230,229,True
L0.H1,4,The home stadium of Barcelona is the,-0.00048828125,0.0,False,1,1.8162626028060913,1.8192622661590576,0.0029996633529663086,0.0003956626169383526,2.288818359375e-05,0.008097165991902834,0.0078125,15,15,False
L0.H1,5,The home stadium of Real Madrid is the,0.00048828125,0.0,False,1,3.241572380065918,3.2411725521087646,-0.0003998279571533203,-9.305350249633193e-05,1.9073486328125e-05,0.009174311926605505,0.0078125,32,30,True
L0.H1,6,The home stadium of Bayern Munich is the,0.00146484375,0.0078125,False,1,1.8307430744171143,1.8207074403762817,-0.01003563404083252,-5.1748313126154244e-05,-0.000213623046875,-0.036939313984168866,-0.03125,4,4,False
L0.H1,7,The home stadium of Borussia Dortmund is the,0.0009765625,0.0,False,1,4.7107391357421875,4.722989082336426,0.012249946594238281,0.0001051898580044508,3.5762786865234375e-07,0.010471204188481676,0.00390625,1030,1026,True
L0.H1,8,The home stadium of AC Milan is the,0.0029296875,0.015625,False,1,2.209110975265503,2.195227861404419,-0.013883113861083984,4.112313035875559e-06,-0.000732421875,-0.002510460251046025,0.0078125,2,2,False
L0.H1,9,The home stadium of Juventus is the,-0.00146484375,-0.0078125,False,1,2.5320944786071777,2.5430665016174316,0.010972023010253906,0.0001641698181629181,5.960464477539063e-08,0.007751937984496124,0.0,1494,1493,True
L0.H1,10,The home stadium of New York Yankees is the,0.00146484375,0.0078125,False,1,2.9012889862060547,2.8915467262268066,-0.009742259979248047,2.640884486027062e-05,5.960464477539062e-07,0.0026014568158168575,0.0078125,193,190,True
L0.H1,11,The home stadium of Boston Red Sox is the,-0.0009765625,0.0,False,1,1.3972853422164917,1.4016612768173218,0.004375934600830078,-2.805819531204179e-05,0.0,0.0,0.00390625,1441,1444,False
L0.H1,12,The home stadium of Los Angeles Dodgers is the,0.000244140625,0.0,False,1,4.578867435455322,4.577999591827393,-0.0008678436279296875,-8.715433068573475e-07,1.9073486328125e-06,0.0006635700066357001,0.0,44,44,False
L0.H1,13,The home stadium of Chicago Cubs is the,0.00048828125,0.0,False,1,3.416222333908081,3.41607928276062,-0.0001430511474609375,-3.364607255207375e-05,-1.5497207641601562e-06,-0.01043338683788122,-0.01171875,283,284,False
L0.H1,14,The home stadium of San Francisco Giants is the,-0.004150390625,-0.015625,False,1,4.077166557312012,4.092994689941406,0.01582813262939453,0.0003085425414610654,0.0,0.0,-0.00390625,2899,2910,False
L0.H1,15,The home stadium of Los Angeles Lakers is the,0.0029296875,0.015625,False,1,3.006319522857666,2.98744797706604,-0.018871545791625977,1.4699122402817011e-05,1.71661376953125e-05,0.005457853244390539,0.015625,21,21,False
L0.H1,16,The home stadium of Golden State Warriors is the,-0.001708984375,-0.0078125,False,1,3.0483779907226562,3.055084705352783,0.006706714630126953,1.7046622815541923e-05,1.1920928955078125e-07,0.0007342143906020558,-0.00390625,256,256,False
L0.H1,17,The home stadium of Chicago Bulls is the,0.0,0.0,False,1,1.8015961647033691,1.8027944564819336,0.0011982917785644531,-5.0152011681348085e-05,0.0,0.0,0.0,8,8,False
L0.H1,18,The home stadium of Boston Celtics is the,-0.0009765625,-0.0078125,False,1,0.9357583522796631,0.9412331581115723,0.00547480583190918,0.00020740198669955134,2.86102294921875e-06,0.00673778775968557,0.0,42,41,True
L0.H1,19,The home stadium of Miami Heat is the,-0.00146484375,-0.0078125,False,1,2.6050198078155518,2.613197088241577,0.00817728042602539,2.159845462301746e-05,0.0,0.0,-0.0078125,1181,1180,True
L0.H1,20,The home stadium of Dallas Cowboys is the,-0.0045166015625,-0.0234375,False,1,3.8660507202148438,3.864119291305542,-0.0019314289093017578,9.024850442074239e-05,-1.7881393432617188e-07,-0.004629629629629629,-0.0078125,795,799,False
L0.H1,21,The home stadium of New England Patriots is the,-0.00146484375,-0.0078125,False,1,1.2728605270385742,1.2823154926300049,0.009454965591430664,0.0001913874875754118,-2.384185791015625e-07,-0.001447178002894356,-0.0078125,142,145,False
L0.H1,22,The home stadium of Green Bay Packers is the,-0.0029296875,-0.015625,False,1,1.68935227394104,1.7088727951049805,0.01952052116394043,0.0001471433788537979,2.384185791015625e-06,0.011827321111768185,0.0,145,145,False
L0.H1,23,The home stadium of Kansas City Chiefs is the,0.0009765625,0.0078125,False,1,1.7468425035476685,1.7389415502548218,-0.00790095329284668,0.00023625405447091907,-1.7881393432617188e-07,-0.010101010101010102,-0.00390625,737,738,False
L0.H1,24,The home stadium of San Francisco 49ers is the,0.00390625,0.015625,False,1,2.033078670501709,2.0203402042388916,-0.012738466262817383,-7.790439849486575e-05,-1.7881393432617188e-07,-0.005940594059405941,0.00390625,505,502,True
L0.H2,0,The home stadium of Manchester United is the,0.0009765625,0.0078125,False,1,2.6331381797790527,2.626833438873291,-0.006304740905761719,0.00022585515398532152,1.52587890625e-05,0.0016012810248198558,0.0078125,6,6,False
L0.H2,1,The home stadium of Liverpool is the,0.0009765625,0.0078125,False,1,1.2965927124023438,1.286983847618103,-0.009608864784240723,0.00043779087718576193,-6.198883056640625e-06,-0.02159468438538206,-0.015625,82,83,False
L0.H2,2,The home stadium of Arsenal is the,0.0009765625,0.0,False,1,1.6491717100143433,1.6455539464950562,-0.0036177635192871094,-2.002670953515917e-05,1.9073486328125e-06,0.0007369196757553427,0.0,17,17,False
L0.H2,3,The home stadium of Chelsea is the,-0.0009765625,-0.0078125,False,1,1.4975275993347168,1.504015564918518,0.0064879655838012695,-0.00013013911666348577,1.430511474609375e-06,0.01788375558867362,0.01171875,230,228,True
L0.H2,4,The home stadium of Barcelona is the,-0.00146484375,-0.0078125,False,1,1.8162626028060913,1.8242723941802979,0.008009791374206543,0.00013838650193065405,4.00543212890625e-05,0.01417004048582996,0.0078125,15,15,False
L0.H2,5,The home stadium of Real Madrid is the,-0.000244140625,0.0,False,1,3.241572380065918,3.239427089691162,-0.0021452903747558594,-7.479693158529699e-05,-1.9073486328125e-06,-0.0009174311926605505,0.0,32,30,True
L0.H2,6,The home stadium of Bayern Munich is the,-0.0029296875,-0.015625,False,1,1.8307430744171143,1.852765440940857,0.022022366523742676,-0.00018448429182171822,0.000110626220703125,0.01912928759894459,0.0078125,4,4,False
L0.H2,7,The home stadium of Borussia Dortmund is the,0.0009765625,0.015625,False,1,4.7107391357421875,4.694746971130371,-0.015992164611816406,0.00011036920477636158,-7.152557373046875e-07,-0.020942408376963352,-0.01171875,1030,1028,True
L0.H2,8,The home stadium of AC Milan is the,0.002685546875,0.015625,False,1,2.209110975265503,2.19606351852417,-0.013047456741333008,-7.859288598410785e-05,-0.000732421875,-0.002510460251046025,0.0078125,2,2,False
L0.H2,9,The home stadium of Juventus is the,-0.00244140625,-0.015625,False,1,2.5320944786071777,2.5510549545288086,0.01896047592163086,-0.00024891854263842106,-5.960464477539063e-08,-0.007751937984496124,-0.015625,1494,1513,False
L0.H2,10,The home stadium of New York Yankees is the,0.0,0.0,False,1,2.9012889862060547,2.9011688232421875,-0.0001201629638671875,4.087157503818162e-05,1.7881393432617188e-06,0.007804370447450572,0.0078125,193,192,True
L0.H2,11,The home stadium of Boston Red Sox is the,-0.00048828125,0.015625,False,1,1.3972853422164917,1.3861581087112427,-0.011127233505249023,0.00034658864024095237,-1.1920928955078125e-07,-0.025974025974025976,-0.0078125,1441,1445,False
L0.H2,12,The home stadium of Los Angeles Dodgers is the,0.0,0.0,False,1,4.578867435455322,4.576287269592285,-0.0025801658630371094,-0.0001550861488794908,0.0,0.0,0.0,44,44,False
L0.H2,13,The home stadium of Chicago Cubs is the,-0.003173828125,-0.0078125,False,1,3.416222333908081,3.433501720428467,0.017279386520385742,0.00022804306354373693,-3.5762786865234375e-07,-0.002407704654895666,-0.00390625,283,284,False
L0.H2,14,The home stadium of San Francisco Giants is the,0.003662109375,0.015625,False,1,4.077166557312012,4.060859203338623,-0.016307353973388672,0.00021175623987801373,-1.7881393432617188e-07,-0.03260869565217391,-0.029296875,2899,2943,False
L0.H2,15,The home stadium of Los Angeles Lakers is the,0.005859375,0.03125,False,1,3.006319522857666,2.969511032104492,-0.03680849075317383,-0.00014307233504951,-4.00543212890625e-05,-0.012734990903577926,0.0078125,21,21,False
L0.H2,16,The home stadium of Golden State Warriors is the,-0.001953125,-0.0078125,False,1,3.0483779907226562,3.0564022064208984,0.008024215698242188,0.00020864082034677267,7.152557373046875e-07,0.004405286343612335,0.0,256,256,False
L0.H2,17,The home stadium of Chicago Bulls is the,-0.001953125,-0.0078125,False,1,1.8015961647033691,1.8117038011550903,0.010107636451721191,0.0001974712940864265,3.0517578125e-05,0.00520494469746259,0.0,8,9,False
L0.H2,18,The home stadium of Boston Celtics is the,0.00048828125,0.0078125,False,1,0.9357583522796631,0.9301460981369019,-0.0056122541427612305,0.00025910866679623723,3.5762786865234375e-06,0.008422234699606962,0.015625,42,41,True
L0.H2,19,The home stadium of Miami Heat is the,0.0029296875,0.015625,False,1,2.6050198078155518,2.586123466491699,-0.01889634132385254,-7.970619481056929e-05,-2.980232238769531e-07,-0.01984126984126984,-0.0078125,1181,1189,False
L0.H2,20,The home stadium of Dallas Cowboys is the,-0.003173828125,-0.015625,False,1,3.8660507202148438,3.8685708045959473,0.0025200843811035156,-2.235150896012783e-05,-1.1920928955078125e-07,-0.0030864197530864196,-0.00390625,795,798,False
L0.H2,21,The home stadium of New England Patriots is the,-0.00341796875,-0.0234375,False,1,1.2728605270385742,1.3004579544067383,0.027597427368164062,-0.00012299534864723682,-3.814697265625e-06,-0.023154848046309694,-0.04296875,142,147,False
L0.H2,22,The home stadium of Green Bay Packers is the,-0.00244140625,-0.015625,False,1,1.68935227394104,1.7076404094696045,0.018288135528564453,8.332915604114532e-05,1.6689300537109375e-06,0.00827912477823773,-0.00390625,145,145,False
L0.H2,23,The home stadium of Kansas City Chiefs is the,-0.00048828125,0.0,False,1,1.7468425035476685,1.748957872390747,0.0021153688430786133,0.00022718340915162116,5.960464477539063e-08,0.003367003367003367,0.00390625,737,733,True
L0.H2,24,The home stadium of San Francisco 49ers is the,0.0048828125,0.0234375,False,1,2.033078670501709,2.010336399078369,-0.022742271423339844,-9.602264617569745e-05,-5.960464477539062e-07,-0.019801980198019802,-0.00390625,505,506,False
L0.H3,0,The home stadium of Manchester United is the,0.00048828125,0.0078125,False,1,2.6331381797790527,2.6309523582458496,-0.002185821533203125,0.00016908669203985482,-6.866455078125e-05,-0.007205764611689352,0.0,6,6,False
L0.H3,1,The home stadium of Liverpool is the,-0.0009765625,0.0,False,1,1.2965927124023438,1.300920009613037,0.004327297210693359,0.00045808759750798345,-4.5299530029296875e-06,-0.015780730897009966,-0.015625,82,83,False
L0.H3,2,The home stadium of Arsenal is the,0.00048828125,0.0,False,1,1.6491717100143433,1.647106409072876,-0.002065300941467285,-0.00021474089589901268,0.0,0.0,0.0,17,17,False
L0.H3,3,The home stadium of Chelsea is the,0.0,0.0,False,1,1.4975275993347168,1.49785578250885,0.0003281831741333008,7.043876394163817e-06,0.0,0.0,0.0,230,230,False
L0.H3,4,The home stadium of Barcelona is the,0.00146484375,0.0078125,False,1,1.8162626028060913,1.8082246780395508,-0.008037924766540527,0.00025586888659745455,-1.52587890625e-05,-0.005398110661268556,0.0,15,15,False
L0.H3,5,The home stadium of Real Madrid is the,0.00048828125,0.0,False,1,3.241572380065918,3.24007248878479,-0.0014998912811279297,0.0001138915540650487,3.814697265625e-06,0.001834862385321101,0.0,32,32,False
L0.H3,6,The home stadium of Bayern Munich is the,-0.00146484375,-0.0078125,False,1,1.8307430744171143,1.8407633304595947,0.010020256042480469,0.00010890107660088688,3.4332275390625e-05,0.005936675461741424,0.0,4,4,False
L0.H3,7,The home stadium of Borussia Dortmund is the,-0.0006103515625,0.0,False,1,4.7107391357421875,4.703887939453125,-0.0068511962890625,-3.028876380994916e-05,-3.5762786865234375e-07,-0.010471204188481676,-0.00390625,1030,1030,False
L0.H3,8,The home stadium of AC Milan is the,0.001953125,0.0078125,False,1,2.209110975265503,2.203761339187622,-0.005349636077880859,0.00011119242117274553,-0.001220703125,-0.0041841004184100415,0.0,2,2,False
L0.H3,9,The home stadium of Juventus is the,0.00048828125,0.0,False,1,2.5320944786071777,2.5317277908325195,-0.0003666877746582031,-0.00017064783605746925,0.0,0.0,0.001953125,1494,1493,True
L0.H3,10,The home stadium of New York Yankees is the,-0.00048828125,0.0,False,1,2.9012889862060547,2.9011645317077637,-0.00012445449829101562,0.00027926400071009994,8.344650268554688e-07,0.0036420395421436005,0.00390625,193,192,True
L0.H3,11,The home stadium of Boston Red Sox is the,-0.00146484375,-0.0078125,False,1,1.3972853422164917,1.4055192470550537,0.008233904838562012,5.938272806815803e-05,0.0,0.0,0.0,1441,1447,False
L0.H3,12,The home stadium of Los Angeles Dodgers is the,0.001220703125,0.0078125,False,1,4.578867435455322,4.572348117828369,-0.006519317626953125,-0.0002149090578313917,-3.24249267578125e-05,-0.0112806901128069,-0.0078125,44,44,False
L0.H3,13,The home stadium of Chicago Cubs is the,-0.000732421875,0.0,False,1,3.416222333908081,3.4159538745880127,-0.0002684593200683594,0.00015306388377211988,-1.3113021850585938e-06,-0.00882825040128411,-0.0078125,283,284,False
L0.H3,14,The home stadium of San Francisco Giants is the,-0.001953125,-0.0078125,False,1,4.077166557312012,4.0862135887146,0.00904703140258789,0.00012066598719684407,0.0,0.0,-0.009765625,2899,2908,False
L0.H3,15,The home stadium of Los Angeles Lakers is the,0.00146484375,0.0078125,False,1,3.006319522857666,2.9975996017456055,-0.008719921112060547,-0.00033770158188417554,3.24249267578125e-05,0.010309278350515464,0.015625,21,21,False
L0.H3,16,The home stadium of Golden State Warriors is the,-0.000732421875,-0.0078125,False,1,3.0483779907226562,3.058530569076538,0.010152578353881836,4.996403004042804e-05,4.76837158203125e-07,0.002936857562408223,-0.00390625,256,256,False
L0.H3,17,The home stadium of Chicago Bulls is the,-0.0029296875,-0.0078125,False,1,1.8015961647033691,1.8136515617370605,0.012055397033691406,0.0003435205726418644,2.288818359375e-05,0.003903708523096942,0.0,8,9,False
L0.H3,18,The home stadium of Boston Celtics is the,0.0,0.0,False,1,0.9357583522796631,0.9360559582710266,0.0002976059913635254,-3.692205063998699e-05,0.0,0.0,0.0,42,42,False
L0.H3,19,The home stadium of Miami Heat is the,0.00146484375,0.0078125,False,1,2.6050198078155518,2.596467971801758,-0.008551836013793945,-0.00018945749616250396,-1.7881393432617188e-07,-0.011904761904761904,-0.005859375,1181,1185,False
L0.H3,20,The home stadium of Dallas Cowboys is the,-0.0015869140625,-0.0078125,False,1,3.8660507202148438,3.866527795791626,0.00047707557678222656,4.1561550460755825e-05,-1.1920928955078125e-07,-0.0030864197530864196,-0.00390625,795,796,False
L0.H3,21,The home stadium of New England Patriots is the,-0.0009765625,-0.0078125,False,1,1.2728605270385742,1.2803369760513306,0.007476449012756348,-1.743860775604844e-05,4.76837158203125e-07,0.002894356005788712,-0.00390625,142,143,False
L0.H3,22,The home stadium of Green Bay Packers is the,-0.00146484375,-0.0078125,False,1,1.68935227394104,1.7006993293762207,0.011347055435180664,-0.00011888716835528612,1.0728836059570312e-06,0.005322294500295683,0.0,145,145,False
L0.H3,23,The home stadium of Kansas City Chiefs is the,0.0,0.0,False,1,1.7468425035476685,1.7469940185546875,0.00015151500701904297,-0.0001347829238511622,5.960464477539063e-08,0.003367003367003367,0.00390625,737,734,True
L0.H3,24,The home stadium of San Francisco 49ers is the,0.00390625,0.015625,False,1,2.033078670501709,2.0204155445098877,-0.012663125991821289,-9.995849541155621e-05,-1.7881393432617188e-07,-0.005940594059405941,0.00390625,505,504,True
L0.H4,0,The home stadium of Manchester United is the,0.00048828125,0.0078125,False,1,2.6331381797790527,2.62876033782959,-0.004377841949462891,0.00018638669280335307,7.62939453125e-06,0.0008006405124099279,0.0078125,6,6,False
L0.H4,1,The home stadium of Liverpool is the,0.00048828125,0.0078125,False,1,1.2965927124023438,1.2904528379440308,-0.006139874458312988,0.00044400765909813344,-3.0994415283203125e-06,-0.01079734219269103,-0.00390625,82,82,False
L0.H4,2,The home stadium of Arsenal is the,0.00048828125,0.0,False,1,1.6491717100143433,1.6471805572509766,-0.0019911527633666992,-0.00018301873933523893,0.0,0.0,0.0,17,17,False
L0.H4,3,The home stadium of Chelsea is the,0.0009765625,0.0,False,1,1.4975275993347168,1.4929425716400146,-0.0045850276947021484,-9.068678627954796e-05,-5.364418029785156e-07,-0.0067064083457526085,-0.0078125,230,230,False
L0.H4,4,The home stadium of Barcelona is the,-0.001953125,-0.0078125,False,1,1.8162626028060913,1.824575662612915,0.00831305980682373,0.0002518098335713148,1.52587890625e-05,0.005398110661268556,0.0,15,15,False
L0.H4,5,The home stadium of Real Madrid is the,0.000244140625,0.0,False,1,3.241572380065918,3.240730047225952,-0.0008423328399658203,-1.4281555195339024e-05,1.9073486328125e-06,0.0009174311926605505,0.0,32,32,False
L0.H4,6,The home stadium of Bayern Munich is the,-0.00244140625,-0.015625,False,1,1.8307430744171143,1.8508868217468262,0.020143747329711914,-0.00023796454479452223,6.866455078125e-05,0.011873350923482849,0.0,4,4,False
L0.H4,7,The home stadium of Borussia Dortmund is the,-0.0003662109375,0.0,False,1,4.7107391357421875,4.6998491287231445,-0.010890007019042969,9.358878014609218e-05,-7.748603820800781e-07,-0.02268760907504363,-0.01953125,1030,1035,False
L0.H4,8,The home stadium of AC Milan is the,0.001953125,0.0078125,False,1,2.209110975265503,2.204695463180542,-0.0044155120849609375,-0.00014975137310102582,-0.001220703125,-0.0041841004184100415,0.0,2,2,False
L0.H4,9,The home stadium of Juventus is the,0.0009765625,0.0,False,1,2.5320944786071777,2.52915096282959,-0.0029435157775878906,-0.00017882279644254595,0.0,0.0,0.001953125,1494,1494,False
L0.H4,10,The home stadium of New York Yankees is the,0.0009765625,0.0078125,False,1,2.9012889862060547,2.889801263809204,-0.011487722396850586,0.0004720298747997731,1.430511474609375e-06,0.006243496357960458,0.01171875,193,191,True
L0.H4,11,The home stadium of Boston Red Sox is the,-0.00146484375,-0.0078125,False,1,1.3972853422164917,1.404096007347107,0.006810665130615234,0.0002317232429049909,0.0,0.0,-0.005859375,1441,1445,False
L0.H4,12,The home stadium of Los Angeles Dodgers is the,0.0,0.0,False,1,4.578867435455322,4.578359127044678,-0.0005083084106445312,-5.99213526584208e-05,-2.288818359375e-05,-0.007962840079628402,-0.0078125,44,44,False
L0.H4,13,The home stadium of Chicago Cubs is the,-0.000244140625,0.0,False,1,3.416222333908081,3.4171571731567383,0.0009348392486572266,0.00014995396486483514,1.1920928955078125e-06,0.008025682182985553,0.0078125,283,282,True
L0.H4,14,The home stadium of San Francisco Giants is the,-0.001953125,-0.0078125,False,1,4.077166557312012,4.085568428039551,0.008401870727539062,0.00020715818391181529,0.0,0.0,-0.005859375,2899,2903,False
L0.H4,15,The home stadium of Los Angeles Lakers is the,0.00146484375,0.0078125,False,1,3.006319522857666,2.9958882331848145,-0.010431289672851562,-8.433067705482244e-06,9.5367431640625e-06,0.0030321406913280777,0.0078125,21,21,False
L0.H4,16,The home stadium of Golden State Warriors is the,-0.00048828125,-0.0078125,False,1,3.0483779907226562,3.0564045906066895,0.008026599884033203,6.755781942047179e-05,2.384185791015625e-06,0.014684287812041116,0.0078125,256,255,True
L0.H4,17,The home stadium of Chicago Bulls is the,-0.001953125,-0.0078125,False,1,1.8015961647033691,1.8105590343475342,0.008962869644165039,0.0003106700023636222,3.0517578125e-05,0.00520494469746259,0.0,8,8,False
L0.H4,18,The home stadium of Boston Celtics is the,-0.00048828125,0.0,False,1,0.9357583522796631,0.9359409809112549,0.00018262863159179688,0.0003630900173448026,-3.337860107421875e-06,-0.007860752386299831,-0.0078125,42,42,False
L0.H4,19,The home stadium of Miami Heat is the,-0.00439453125,-0.015625,False,1,2.6050198078155518,2.6292495727539062,0.024229764938354492,9.553926065564156e-05,2.384185791015625e-07,0.015873015873015872,0.005859375,1181,1174,True
L0.H4,20,The home stadium of Dallas Cowboys is the,-0.00146484375,-0.0078125,False,1,3.8660507202148438,3.864867687225342,-0.0011830329895019531,-3.920472227036953e-05,-1.1920928955078125e-07,-0.0030864197530864196,-0.00390625,795,798,False
L0.H4,21,The home stadium of New England Patriots is the,0.0,0.0,False,1,1.2728605270385742,1.2726987600326538,-0.00016176700592041016,1.817155680328142e-05,-5.960464477539062e-07,-0.00361794500723589,-0.00390625,142,143,False
L0.H4,22,The home stadium of Green Bay Packers is the,-0.0009765625,-0.0078125,False,1,1.68935227394104,1.6973103284835815,0.007958054542541504,-5.744333611801267e-05,4.76837158203125e-07,0.002365464222353637,-0.00390625,145,145,False
L0.H4,23,The home stadium of Kansas City Chiefs is the,-0.0029296875,-0.015625,False,1,1.7468425035476685,1.7669477462768555,0.02010524272918701,-2.3621018044650555e-05,-5.960464477539063e-08,-0.003367003367003367,-0.015625,737,743,False
